  4.000000000000000E-004   17.0612027385900      -3.954345990991017E-004
  5.000000000000000E-004  -539.976881918167       1.683994040420765E-002
  6.000000000000001E-004   16602.2590398345      -0.766065312931596     
  7.000000000000001E-004  -639545.068544801       -62.9647367814293     
  8.000000000000001E-004  -11961240925.9795        101164.676675197     
  9.000000000000002E-004 -8.975962565022364E+020   14943341426061.4     
  1.000000000000000E-003 -7.476253599900268E+041  5.992326266102067E+031
  1.000000000000000E-004 -5.410465023780097E-004  1.012011971036646E-006
  2.000000000000000E-004  1.727398770105554E-002  7.927003086834849E-007
  3.000000000000000E-004 -0.541461848932298       1.033196921283610E-005
